Username,Rank,CurrConSolved,time_taken,total_fail,ContestCnt,Total_solved,CurrRating,rating_jump,Reputation,active_days,rule_score,lof_normalized,final_score,suspicious,rating_bucket,triggered_rules
Kamaleswari_S,9052,2,2819,0,40,274,1687,274,0,420,0.0,0.048232539780278194,0.048232539780278194,False,C (1600-1800),
raunak_07_,5671,2,757,0,52,805,1902,422,0,609,0.0,0.04823101759803661,0.04823101759803661,False,B (1800-2000),
aniruddha26,5461,2,1325,0,11,225,2024,444,0,50,0.0,0.04822778743757359,0.04822778743757359,False,A (2000-2200),
rajat-10,8465,2,2582,0,34,978,1563,122,0,946,0.0,0.048226950781255946,0.048226950781255946,False,D (<1600),
Puviarasu242007,7246,2,2099,0,44,334,1607,129,0,238,0.0,0.0482030775516066,0.0482030775516066,False,C (1600-1800),
Ajaykapratwar,5255,2,1210,0,4,355,1925,386,0,28,0.0,0.048201508835300486,0.048201508835300486,False,B (1800-2000),
DHAKSHAN_2006,9680,2,2120,0,70,454,1571,91,0,644,0.0,0.0482002436299912,0.0482002436299912,False,D (<1600),
Adityax008,444,4,4499,1,4,175,1932,518,0,624,0.0,0.048191694004937044,0.048191694004937044,False,B (1800-2000),
Sharad_121,5309,2,532,0,11,383,1642,139,0,259,0.0,0.04818842235460957,0.04818842235460957,False,C (1600-1800),
22211a66a7,7210,3,4869,0,48,496,1576,166,0,686,0.0,0.04818500904056429,0.04818500904056429,False,D (<1600),
g_shreyas,9820,2,769,0,12,93,1554,80,0,63,0.0,0.04817614494122942,0.04817614494122942,False,D (<1600),
chethan_kancheti,2632,3,4381,2,14,621,1948,509,0,595,0.0,0.048168687758001094,0.048168687758001094,False,B (1800-2000),
yasaswini14,5469,2,651,0,30,427,1771,299,0,259,0.0,0.048167183672291475,0.048167183672291475,False,C (1600-1800),
Raghav2008,1263,3,2619,1,9,85,1704,201,0,84,0.0,0.048156602663544254,0.048156602663544254,False,C (1600-1800),
sskpostar,6702,2,1880,0,1,471,1891,306,0,0,0.0,0.0481506734654613,0.0481506734654613,False,B (1800-2000),
Divyanshu_Mishra_18,5998,3,3945,1,8,528,1737,241,2,434,0.0,0.048132085420796,0.048132085420796,False,C (1600-1800),
DarshilSolanki,8159,2,1607,0,99,981,1719,282,38,610,0.0,0.04813189752181636,0.04813189752181636,False,C (1600-1800),
jvsanjai,8197,2,1619,0,69,597,1610,197,0,553,0.0,0.04813029804689026,0.04813029804689026,False,C (1600-1800),
Vijaysrimari_S,8728,2,1239,0,22,310,1755,272,0,490,0.0,0.048129244600581045,0.048129244600581045,False,C (1600-1800),
Vedhavarshaa_04,6143,2,942,0,103,444,1680,235,0,742,0.0,0.048128276427958035,0.048128276427958035,False,C (1600-1800),
hemanth_0805,5085,3,3409,0,17,194,1479,54,5,329,0.0,0.04812694637862769,0.04812694637862769,False,D (<1600),
krishnakodali99,8554,2,2615,0,8,151,1695,147,0,357,0.0,0.04812180284953774,0.04812180284953774,False,C (1600-1800),
SriramRR,4666,2,778,0,78,750,1701,148,0,539,0.0,0.04812145598605738,0.04812145598605738,False,C (1600-1800),
WORTH_IT,144,4,2834,1,123,518,1846,112,4,1030,0.0,0.04811766772687982,0.04811766772687982,False,B (1800-2000),
nisarg_8002,6758,2,1156,0,13,480,1650,239,0,525,0.0,0.04811077202700874,0.04811077202700874,False,C (1600-1800),
hjDATIP0aK,9696,2,2124,2,8,16,1607,124,0,70,0.0,0.04810513564085922,0.04810513564085922,False,C (1600-1800),
ansh1410,1798,3,3177,0,14,355,1930,452,0,260,0.0,0.048102362414647784,0.048102362414647784,False,B (1800-2000),
hph45,1876,3,3320,1,9,336,2020,541,0,694,0.0,0.04808116199636109,0.04808116199636109,False,A (2000-2200),
Tharu123,5393,2,1282,0,41,917,1729,244,0,322,0.0,0.04807899160277572,0.04807899160277572,False,C (1600-1800),
venkatasaikarthik2006,2740,3,3880,2,32,610,2083,648,3,630,0.0,0.048078179235658124,0.048078179235658124,False,A (2000-2200),
o0OCb2LWTV,9293,2,1988,0,3,113,1656,20,0,21,0.0,0.04807698978153094,0.04807698978153094,False,C (1600-1800),
ganeshkarthik09,5901,2,857,0,14,547,1743,232,7,126,0.0,0.04807266948934036,0.04807266948934036,False,C (1600-1800),
pradnyesh45,9629,2,2101,0,39,393,1657,241,4,2296,0.0,0.0480696545341803,0.0480696545341803,False,C (1600-1800),
Shobiy,3485,3,4732,0,16,207,1590,97,0,154,0.0,0.04805368948317491,0.04805368948317491,False,D (<1600),
VoldemortPotter911,733,4,4157,1,41,1182,2031,557,0,588,0.0,0.04804446594656045,0.04804446594656045,False,A (2000-2200),
volodymyr_k,2892,3,4751,2,281,1861,1835,289,1,2401,0.0,0.04804280960565129,0.04804280960565129,False,B (1800-2000),
navin_5474,2517,3,4242,1,14,645,1547,-150,13,70,0.0,0.0480305470602302,0.0480305470602302,False,D (<1600),
neerajgupta_fr__hehe,8207,2,2489,1,28,524,1705,257,0,378,0.0,0.04802823962338482,0.04802823962338482,False,C (1600-1800),
Arshiya28,9370,2,2015,2,7,262,1583,82,0,35,0.0,0.048027623784122925,0.048027623784122925,False,D (<1600),
kgO3y5r9ae,6797,2,1916,1,13,277,1765,81,0,210,0.0,0.04802394295126252,0.04802394295126252,False,C (1600-1800),
HeavnlyDemon,615,4,4136,2,24,603,1896,464,7,616,0.0,0.04800925916647189,0.04800925916647189,False,B (1800-2000),
howardgg509,9136,2,2852,0,3,92,1709,105,0,14,0.0,0.047999223485139984,0.047999223485139984,False,C (1600-1800),
shrey_2003,9115,2,2845,0,12,202,1621,167,0,189,0.0,0.04799922348513967,0.04799922348513967,False,C (1600-1800),
niteshkumar247,2422,3,4128,3,38,885,1717,306,19,413,0.0,0.047979536728672424,0.047979536728672424,False,C (1600-1800),
saksham_sds,4123,3,2889,1,35,954,1886,401,2,952,0.0,0.047977658068053,0.047977658068053,False,B (1800-2000),
BNissita,4680,2,788,0,35,316,1634,131,0,456,0.0,0.04797717251471978,0.04797717251471978,False,C (1600-1800),
RkRoy,3552,3,5529,4,37,1918,1548,136,49,1128,0.0,0.047976011964284346,0.047976011964284346,False,D (<1600),
D_Arun_06,3720,3,2660,0,14,267,1635,149,0,112,0.0,0.04796128788146342,0.04796128788146342,False,C (1600-1800),
Prashanth_Kumar_S_23,8564,2,1736,0,19,601,1892,360,3,469,0.0,0.04795782075388995,0.04795782075388995,False,B (1800-2000),
rahulRnewr,909,4,6236,4,98,822,1698,24,91,554,0.0,0.0479509130209982,0.0479509130209982,False,C (1600-1800),
pabitra_28,9857,2,2185,1,17,816,1470,23,4,616,0.0,0.04794407675464922,0.04794407675464922,False,D (<1600),
a2415824,5779,3,3815,1,12,624,1409,-4,0,1282,0.0,0.047943633522523704,0.047943633522523704,False,D (<1600),
2017_kartik,6189,2,955,0,36,335,1657,222,0,756,0.0,0.047942608517150695,0.047942608517150695,False,C (1600-1800),
byPtoLHKTS,9716,2,725,0,13,405,1527,51,3,190,0.0,0.04794131976074444,0.04794131976074444,False,D (<1600),
Pardhiv17,5166,3,3463,1,23,874,1915,500,0,218,0.0,0.047937961122251946,0.047937961122251946,False,B (1800-2000),
ishan_7358,8259,2,1638,1,28,855,1591,-2,0,546,0.0,0.047935394197406896,0.047935394197406896,False,D (<1600),
AdiTheOP,8381,2,1673,1,12,230,1452,-17,0,218,0.0,0.047935394197406896,0.047935394197406896,False,D (<1600),
Dillibabu_R,5308,2,1237,0,119,562,1738,328,0,770,0.0,0.04793275061442398,0.04793275061442398,False,C (1600-1800),
Deepak1761,2718,3,3852,1,4,982,1625,125,9,994,0.0,0.04792477801586387,0.04792477801586387,False,C (1600-1800),
PrachiKumari,5277,2,1221,0,74,1047,1758,255,3,539,0.0,0.04791989125717038,0.04791989125717038,False,C (1600-1800),
mayank-mehta,6409,2,1763,0,13,385,1740,209,33,154,0.0,0.04791919538826357,0.04791919538826357,False,C (1600-1800),
noob_anuj53,6232,3,4105,1,30,714,1814,280,22,280,0.0,0.04791873055762384,0.04791873055762384,False,B (1800-2000),
Divy2308,9665,2,3058,1,3,8,1600,115,0,21,0.0,0.04791704973640423,0.04791704973640423,False,D (<1600),
abhijeetsingh9212,4283,3,5638,2,13,312,1375,-36,0,448,0.0,0.04790546747044929,0.04790546747044929,False,D (<1600),
TimeLimitExceeded_04,7637,2,2258,0,10,386,1572,45,0,49,0.0,0.047901290809922434,0.047901290809922434,False,D (<1600),
yogeshnaiduk,5250,2,1208,0,3,5,1817,325,0,8,0.0,0.0479003190061672,0.0479003190061672,False,B (1800-2000),
Sayan98,9306,2,1992,0,136,634,1561,139,113,722,0.0,0.04788944620123866,0.04788944620123866,False,D (<1600),
ashutosh_pandey_16,9759,2,2147,1,15,169,1436,-112,0,218,0.0,0.04788453412141139,0.04788453412141139,False,D (<1600),
Nisarg-1089,8732,2,2692,1,2,7,1519,-28,0,8,0.0,0.04787608708967328,0.04787608708967328,False,D (<1600),
Anadi111,7097,3,4760,4,11,370,1559,108,0,148,0.0,0.04787152863600158,0.04787152863600158,False,D (<1600),
josephkan2005,4113,3,6414,7,8,513,1775,118,0,651,0.0,0.04786927398438215,0.04786927398438215,False,C (1600-1800),
vivek_singh1,7304,3,4937,2,10,365,1683,181,0,252,0.0,0.04786608680898183,0.04786608680898183,False,C (1600-1800),
KshitijBuktare,7989,2,2400,0,8,305,1646,184,0,218,0.0,0.047859084909295066,0.047859084909295066,False,C (1600-1800),
guptabhanesh96,1035,4,6992,6,10,1197,1905,226,0,56,0.0,0.04785818237918058,0.04785818237918058,False,B (1800-2000),
karthikmokila09,1641,3,2272,0,17,377,1737,290,0,1316,0.0,0.04785600161469121,0.04785600161469121,False,C (1600-1800),
gaurvisinghal1104,9339,2,2005,2,20,527,1546,132,0,260,0.0,0.047851934228017784,0.047851934228017784,False,D (<1600),
Ansh_Singh5245,9210,2,1957,0,15,357,1763,190,0,175,0.0,0.04784576119105636,0.04784576119105636,False,C (1600-1800),
BHAVYASRI_VIKURTHI,6912,2,1964,0,10,38,1870,135,0,70,0.0,0.047844339240582366,0.047844339240582366,False,B (1800-2000),
Kanishk-1131,2802,3,2094,0,25,221,1723,230,0,196,0.0,0.047827294450381024,0.047827294450381024,False,C (1600-1800),
abhinav_017,8632,2,2651,1,36,490,1528,62,0,246,0.0,0.047824287827321635,0.047824287827321635,False,D (<1600),
Lash1686,5341,3,3554,0,9,112,1607,48,0,168,0.0,0.04782302876702571,0.04782302876702571,False,C (1600-1800),
Pratham_111,7828,3,5382,1,6,238,1587,79,0,196,0.0,0.04782284002985304,0.04782284002985304,False,D (<1600),
aashima_saxena,6083,2,1616,0,22,381,1859,416,1,574,0.0,0.0478153321275111,0.0478153321275111,False,B (1800-2000),
SaiLokesh_21,9681,2,3067,0,8,191,1731,147,2,260,0.0,0.047808049714237605,0.047808049714237605,False,C (1600-1800),
amanbairagi741,8410,2,1685,0,56,636,1521,15,0,721,0.0,0.047807071385040534,0.047807071385040534,False,D (<1600),
prajaktahirekerur_,5246,2,1206,0,1,2,1826,220,0,0,0.0,0.04780643422536951,0.04780643422536951,False,B (1800-2000),
ruajegxdxkrsmdseve,5626,3,3716,0,12,31,1717,204,0,78,0.0,0.04779485484602081,0.04779485484602081,False,C (1600-1800),
Praneeth-007,7426,2,2175,1,22,551,1787,188,1,232,0.0,0.04779376741272176,0.04779376741272176,False,C (1600-1800),
Spaceman23,8052,2,1573,1,81,760,1697,239,0,1394,0.0,0.047766595379484314,0.047766595379484314,False,C (1600-1800),
gaurav_1004,4344,3,5730,2,13,387,1755,174,0,532,0.0,0.047762769211754055,0.047762769211754055,False,C (1600-1800),
Jai-Prashanna-Rao-K,5100,2,1112,0,9,112,1589,-6,0,50,0.0,0.04776216722152726,0.04776216722152726,False,D (<1600),
gokul122psna,3783,3,2700,1,30,552,1711,288,0,511,0.0,0.047761864682177343,0.047761864682177343,False,C (1600-1800),
panshul-,7034,3,4702,0,10,20,1518,-98,0,105,0.0,0.04775806087297266,0.04775806087297266,False,D (<1600),
Yashkh10,8748,2,1804,0,46,718,1849,379,1,784,0.0,0.04775726229068847,0.04775726229068847,False,B (1800-2000),
RamyaScse,8327,2,1656,0,18,319,1647,125,0,231,0.0,0.04775615439197431,0.04775615439197431,False,C (1600-1800),
Nanditha_S,8067,2,2434,0,50,539,1626,216,0,763,0.0,0.047755252433543754,0.047755252433543754,False,C (1600-1800),
2YSFqPN7wx,7007,3,4672,0,2,64,1499,84,0,232,0.0,0.04775489633664364,0.04775489633664364,False,D (<1600),
ashwani294,1657,3,2857,1,22,2087,2096,540,2,147,0.0,0.047752816433071194,0.047752816433071194,False,A (2000-2200),
rosy21,9030,2,2811,1,2,264,1669,153,0,154,0.0,0.047751463910923324,0.047751463910923324,False,C (1600-1800),
Prittam_01,2880,3,4741,2,27,437,1836,317,0,148,0.0,0.047745790111339996,0.047745790111339996,False,B (1800-2000),
arnold_21,1171,3,3818,1,28,1074,1969,436,9,644,0.0,0.047738932398848855,0.047738932398848855,False,B (1800-2000),
shreeiya,6393,2,1758,0,18,374,1826,391,0,638,0.0,0.04773656069810103,0.04773656069810103,False,B (1800-2000),
dhruvpatel93,6975,2,1991,1,13,356,1935,521,0,280,0.0,0.04773424797386621,0.04773424797386621,False,B (1800-2000),
anjalikhushisingh0605,3847,3,2740,0,54,402,1847,257,0,398,0.0,0.04773316892824338,0.04773316892824338,False,B (1800-2000),
vCbv4HXASO,8637,2,2652,1,1,2,1588,27,0,0,0.0,0.04773248149972038,0.04773248149972038,False,D (<1600),
AyushKShukla,5765,2,1477,0,29,274,2013,583,0,322,0.0,0.04772729555284194,0.04772729555284194,False,A (2000-2200),
ycli219,9265,2,1977,1,12,592,1745,101,0,434,0.0,0.047718565235771185,0.047718565235771185,False,C (1600-1800),
harshita__1019,8491,2,1712,0,22,463,1551,114,0,280,0.0,0.04771396961451996,0.04771396961451996,False,D (<1600),
prakhardubey110,5316,3,3537,1,15,665,1760,301,0,244,0.0,0.047707810513912735,0.047707810513912735,False,C (1600-1800),
JyotiKumari_25,8558,2,2616,2,31,421,1854,383,0,246,0.0,0.04770579381599471,0.04770579381599471,False,B (1800-2000),
R_Jayanth2005,5245,2,1205,0,17,106,1704,251,0,175,0.0,0.0477057393365113,0.0477057393365113,False,C (1600-1800),
akshatgupta0305,933,4,6409,5,20,564,1653,136,0,476,0.0,0.04770271613132174,0.04770271613132174,False,C (1600-1800),
Anu_-123,4794,2,2654,2,9,174,1824,140,0,77,0.0,0.0476992411536383,0.0476992411536383,False,B (1800-2000),
Ayushman_Sagar,3955,3,6126,6,8,284,1686,168,0,294,0.0,0.04769658773114015,0.04769658773114015,False,C (1600-1800),
saelcc03,6804,3,4519,3,23,168,1892,279,3,749,0.0,0.04769585215627625,0.04769585215627625,False,B (1800-2000),
Rahul_Reddy_58,8784,2,2715,0,8,625,1712,159,0,168,0.0,0.04768736246885175,0.04768736246885175,False,C (1600-1800),
bhvy1,8428,2,2567,2,17,432,1442,-76,0,148,0.0,0.04768486850833116,0.04768486850833116,False,D (<1600),
Heptaa,9047,2,2817,0,15,535,1606,142,0,308,0.0,0.04768303880862887,0.04768303880862887,False,C (1600-1800),
Naitik_Raghuwanshi,6639,2,1855,0,15,427,1925,459,0,84,0.0,0.047671378771099324,0.047671378771099324,False,B (1800-2000),
S4g48_4Run,7490,2,2199,1,27,207,1848,403,0,203,0.0,0.04766266236364748,0.04766266236364748,False,B (1800-2000),
Arush_,6853,2,1940,0,5,300,1662,70,0,28,0.0,0.047648803445557636,0.047648803445557636,False,C (1600-1800),
pratikmk264,3955,3,5251,4,97,1447,2128,646,3,616,0.0,0.04764519428974934,0.04764519428974934,False,A (2000-2200),
poshithiiitl,535,4,3858,0,8,260,1922,340,0,210,0.0,0.04764313326882326,0.04764313326882326,False,B (1800-2000),
Hetvi_Sampat,3787,3,5840,3,16,411,1546,90,2,308,0.0,0.047642125363216326,0.047642125363216326,False,D (<1600),
mihir224,8973,2,2788,0,35,540,1441,27,0,1338,0.0,0.04763820368733896,0.04763820368733896,False,D (<1600),
Sathishkumar87,5606,2,1400,0,50,235,1566,60,0,553,0.0,0.0476370942596724,0.0476370942596724,False,D (<1600),
siddharthswami23,8596,2,2633,1,13,517,1672,166,0,78,0.0,0.04763039476911998,0.04763039476911998,False,C (1600-1800),
vikram-godara,9779,2,2155,2,13,115,1625,179,0,322,0.0,0.04762609040079293,0.04762609040079293,False,C (1600-1800),
maurya4014,9894,2,2198,0,15,477,1671,165,0,70,0.0,0.04762109479706829,0.04762109479706829,False,C (1600-1800),
062_ParthAnjane,8629,2,2650,1,24,610,1662,184,-1,442,0.0,0.04761646589649736,0.04761646589649736,False,C (1600-1800),
dvmnabhi,1038,4,5031,2,32,1020,1883,425,0,476,0.0,0.04761234383971681,0.04761234383971681,False,B (1800-2000),
vennelakurusetti,4736,2,843,0,32,338,1628,167,1,204,0.0,0.04760752013501397,0.04760752013501397,False,C (1600-1800),
Abhisathvika_12,7727,2,1468,1,56,406,1656,226,0,428,0.0,0.04760594973400148,0.04760594973400148,False,C (1600-1800),
___bhuvana24__k,6468,2,1784,0,18,399,2578,1163,0,288,0.0,0.04759929006350687,0.04759929006350687,False,S (2200+),
meetmodi_,1132,3,2452,1,32,742,2010,550,196,358,0.0,0.04759887641299432,0.04759887641299432,False,A (2000-2200),
komal_raghuvanshi,5894,2,1534,1,5,323,1865,418,2,22,0.0,0.04759670206191395,0.04759670206191395,False,B (1800-2000),
meghanareddy_2897,5798,2,1490,0,11,39,1710,300,0,70,0.0,0.04758783288564724,0.04758783288564724,False,C (1600-1800),
yogiram1234,8576,2,2625,0,12,163,1960,484,0,119,0.0,0.04758779498197075,0.04758779498197075,False,B (1800-2000),
ebhavani1410,6300,2,1714,0,10,147,1771,332,0,70,0.0,0.04758608956843244,0.04758608956843244,False,C (1600-1800),
akshatmaheshwar78,7939,3,5490,4,30,795,1667,154,32,1072,0.0,0.047586033775774236,0.047586033775774236,False,C (1600-1800),
Suyash_Gupta_14,9123,2,2847,2,10,99,1500,-77,0,63,0.0,0.047581272520965875,0.047581272520965875,False,D (<1600),
Surya_Dev_Singh_123,4375,3,5794,4,11,338,1495,33,0,574,0.0,0.047572708796340235,0.047572708796340235,False,D (<1600),
SarvaniTopella_9,7250,2,2100,2,6,19,1716,199,0,22,0.0,0.04757231990188455,0.04757231990188455,False,C (1600-1800),
SanampreetSingh,3824,3,5882,7,13,81,1770,308,0,190,0.0,0.04756927661268169,0.04756927661268169,False,C (1600-1800),
Charanharsha,3098,3,2278,1,45,655,2113,702,0,399,0.0,0.04756862301472417,0.04756862301472417,False,A (2000-2200),
Hasti_Gadara,4762,2,869,0,15,348,1631,217,0,175,0.0,0.047562748227630444,0.047562748227630444,False,C (1600-1800),
kalsurf,1473,3,1892,0,37,1278,2225,792,17,434,0.0,0.04756142331447009,0.04756142331447009,False,S (2200+),
0EBwAt4Z19,9683,2,2120,2,18,256,1744,229,0,273,0.0,0.047548871469063406,0.047548871469063406,False,C (1600-1800),
gunaleswaran,9811,2,2164,2,95,899,1771,312,41,749,0.0,0.047548871469063406,0.047548871469063406,False,C (1600-1800),
navateja03,1938,3,2820,1,22,260,1688,235,0,378,0.0,0.0475472485747367,0.0475472485747367,False,C (1600-1800),
smitt_sonii,8156,2,1606,0,28,154,1648,95,0,273,0.0,0.04754684280338913,0.04754684280338913,False,C (1600-1800),
kakarot101x,5631,2,1410,0,51,270,1894,426,0,315,0.0,0.04754296061878551,0.04754296061878551,False,B (1800-2000),
venkataramana1,6100,2,927,0,25,597,1622,75,0,217,0.0,0.047542323656383945,0.047542323656383945,False,C (1600-1800),
Phyrx,712,4,4103,2,65,719,2253,792,0,518,0.0,0.04754167344080044,0.04754167344080044,False,S (2200+),
SujalStark,8300,3,5955,3,14,518,1580,47,0,203,0.0,0.047532687931949466,0.047532687931949466,False,D (<1600),
Yuvrajrathore4789,1224,3,4958,2,10,911,1658,137,0,246,0.0,0.04753095537093062,0.04753095537093062,False,C (1600-1800),
swgr,778,4,4661,1,4,57,1896,271,0,161,0.0,0.04753075917935741,0.04753075917935741,False,B (1800-2000),
udithsivam,4743,3,3224,0,20,112,1442,-69,2,504,0.0,0.04752414139656494,0.04752414139656494,False,D (<1600),
vinay__19,7034,2,2017,0,27,71,1545,-9,0,168,0.0,0.047514663450946806,0.047514663450946806,False,D (<1600),
Sneha_jaajala,8775,2,1812,0,16,241,1576,120,0,266,0.0,0.04751364259050587,0.04751364259050587,False,D (<1600),
SrinithiThomas,6802,3,4519,0,59,103,1503,90,0,553,0.0,0.04751061038923714,0.04751061038923714,False,D (<1600),
AadidevSoni,1688,3,2374,1,9,224,1685,168,0,63,0.0,0.04750485814941242,0.04750485814941242,False,C (1600-1800),
MrInception,9227,2,2889,1,8,240,1717,303,0,84,0.0,0.04749337908875677,0.04749337908875677,False,C (1600-1800),
AlisonWen,8029,2,1568,1,39,463,1713,171,0,378,0.0,0.0474902442772646,0.0474902442772646,False,C (1600-1800),
prana-W,8746,2,2702,2,15,234,1974,560,1,260,0.0,0.04748344075738513,0.04748344075738513,False,B (1800-2000),
priyadharsan85,5773,2,1480,0,66,737,1792,271,12,553,0.0,0.04747775785913676,0.04747775785913676,False,C (1600-1800),
_syadav007_,5656,2,752,0,16,267,1538,107,27,448,0.0,0.047474991629444185,0.047474991629444185,False,D (<1600),
christylinclin,146,4,2839,0,42,376,1827,213,0,204,0.0,0.04746753509675376,0.04746753509675376,False,B (1800-2000),
for_practice_only,6460,2,1048,0,18,198,1776,268,0,203,0.0,0.047467116309149446,0.047467116309149446,False,C (1600-1800),
Nivriti_A,8458,2,2579,0,10,23,1678,213,0,84,0.0,0.04746284041854864,0.04746284041854864,False,C (1600-1800),
Ankita_Devi-2004,6814,3,4525,4,22,626,1851,437,1,630,0.0,0.04745585482854367,0.04745585482854367,False,B (1800-2000),
sisira_07,6537,2,1816,0,6,159,1839,376,0,78,0.0,0.04745349008958619,0.04745349008958619,False,B (1800-2000),
Ye_Yao,3426,3,4660,0,29,375,1705,149,8,266,0.0,0.047451498488961255,0.047451498488961255,False,C (1600-1800),
ash_uthosh,3516,3,4772,0,16,269,1566,109,0,434,0.0,0.04744769430851938,0.04744769430851938,False,D (<1600),
abishx912,1319,4,5867,2,57,381,1732,176,0,400,0.0,0.04744730978350172,0.04744730978350172,False,C (1600-1800),
this_is_surya,5489,2,1337,0,41,775,1875,369,0,308,0.0,0.04744427395139582,0.04744427395139582,False,B (1800-2000),
Nikhil_21229_Nitt,2867,3,4043,1,42,471,2084,594,0,742,0.0,0.04743548642506876,0.04743548642506876,False,A (2000-2200),
arpit_shrma_,6660,2,1861,0,10,73,1827,345,0,84,0.0,0.04743294377148132,0.04743294377148132,False,B (1800-2000),
arib_ashhar,263,4,2787,0,14,1341,2135,605,3,798,0.0,0.0474292011696206,0.0474292011696206,False,A (2000-2200),
gaurav_PH,2389,3,3432,0,9,453,1545,75,0,266,0.0,0.04742472242866862,0.04742472242866862,False,D (<1600),
sarikad_cs,5571,2,708,0,23,574,1661,219,0,210,0.0,0.047423850897986064,0.047423850897986064,False,C (1600-1800),
spell_bound,7169,2,2067,0,17,276,1667,254,7,1436,0.0,0.04742154334719159,0.04742154334719159,False,C (1600-1800),
ashutoshnegi195,5172,3,3467,2,31,748,1764,187,2,1308,0.0,0.04741307508843254,0.04741307508843254,False,C (1600-1800),
Dipankar_Sethi,1479,3,1917,0,16,103,1817,330,1,602,0.0,0.04740999988161611,0.04740999988161611,False,B (1800-2000),
adityaingale333,2572,3,1925,0,44,716,1914,389,0,301,0.0,0.04740999988161611,0.04740999988161611,False,B (1800-2000),
prav_eena2526,4605,2,713,0,36,450,1846,410,0,287,0.0,0.04740952186171096,0.04740952186171096,False,B (1800-2000),
algovortex_45,5359,2,583,0,16,432,1660,210,0,546,0.0,0.047408703305120016,0.047408703305120016,False,C (1600-1800),
Mahesh_k45,1619,3,2729,0,14,288,2002,457,15,112,0.0,0.047408395341767176,0.047408395341767176,False,A (2000-2200),
abdul_fahad,7164,2,1291,0,3,114,1577,19,0,14,0.0,0.047407585976635,0.047407585976635,False,D (<1600),
Shoaib_Altaf,7044,3,4711,1,26,658,1744,252,14,372,0.0,0.04740040768918129,0.04740040768918129,False,C (1600-1800),
Shivakrishna122,9007,2,4168,0,8,310,1496,82,0,90,0.0,0.047397907083276264,0.047397907083276264,False,D (<1600),
parth_mehta_989,8515,2,2602,2,24,561,1738,195,2,400,0.0,0.047378899178082794,0.047378899178082794,False,C (1600-1800),
done_87,7467,2,1384,1,277,2276,1787,295,59,1442,0.0,0.047369841851995415,0.047369841851995415,False,C (1600-1800),
shreyas681,8698,2,2680,1,42,457,1730,316,0,1646,0.0,0.047368285466299384,0.047368285466299384,False,C (1600-1800),
Hariharan_5,4590,2,690,0,42,351,1622,185,0,259,0.0,0.04735802242589622,0.04735802242589622,False,C (1600-1800),
Atharv_kokate3,8108,3,5667,1,14,412,1509,-9,0,413,0.0,0.047354711352218595,0.047354711352218595,False,D (<1600),
Ayush_aps,4636,3,3169,0,34,369,1825,355,0,588,0.0,0.047342956054012425,0.047342956054012425,False,B (1800-2000),
JMM7LerFHR,7460,2,2187,1,9,429,1924,509,0,106,0.0,0.047341799171888715,0.047341799171888715,False,B (1800-2000),
Piyush_2012,7238,2,1313,0,4,917,1671,31,0,21,0.0,0.047340399388397375,0.047340399388397375,False,C (1600-1800),
YgO5XgvVBP,7090,3,4755,0,7,93,1567,55,0,140,0.0,0.0473358134259068,0.0473358134259068,False,D (<1600),
aadityarajsde,6701,2,1134,0,11,185,1793,211,0,56,0.0,0.04733365641664492,0.04733365641664492,False,C (1600-1800),
SxP0xAD173,9239,2,2895,0,5,159,1565,151,3,133,0.0,0.047326425545697076,0.047326425545697076,False,D (<1600),
Mouhamad-Kasem,2303,3,3956,2,18,771,1661,58,57,231,0.0,0.04731647026022593,0.04731647026022593,False,C (1600-1800),
priyanshuiiitm,7166,2,2066,0,17,404,1608,142,0,196,0.0,0.04731027719274482,0.04731027719274482,False,C (1600-1800),
rajvardhanSG,5334,3,3549,0,6,146,1533,34,0,63,0.0,0.047306462895876866,0.047306462895876866,False,D (<1600),
yaswanthkumar9382,3352,3,5309,2,26,778,1625,184,0,357,0.0,0.04730356975521936,0.04730356975521936,False,C (1600-1800),
yashvikram30,6914,2,1211,0,21,238,1650,158,1,372,0.0,0.04728629190088657,0.04728629190088657,False,C (1600-1800),
Urvish_babariya,7525,2,1403,1,42,673,1895,261,25,315,0.0,0.04727300979915655,0.04727300979915655,False,B (1800-2000),
priyanshushriv,6837,2,1932,0,36,522,1633,207,0,442,0.0,0.04727227963894848,0.04727227963894848,False,C (1600-1800),
QZAL5PPJh7,3849,3,5943,3,6,65,1800,283,0,56,0.0,0.04726987468260552,0.04726987468260552,False,C (1600-1800),
Hamsini_6,5692,2,1443,1,15,154,1650,203,0,70,0.0,0.04726979981485467,0.04726979981485467,False,C (1600-1800),
sahiladit,7049,2,2021,1,10,367,1657,177,1,602,0.0,0.04726556164304244,0.04726556164304244,False,C (1600-1800),
prayyyyy,8714,2,978,0,21,331,1608,149,2,154,0.0,0.047261538555136526,0.047261538555136526,False,C (1600-1800),
Khushi152002,5319,3,3539,0,10,495,1666,205,0,210,0.0,0.047258456028582495,0.047258456028582495,False,C (1600-1800),
yashwanth_vn,9597,2,3031,0,76,603,1679,239,0,553,0.0,0.047255252527872216,0.047255252527872216,False,C (1600-1800),
coder_raja07,4575,2,673,0,8,160,1622,54,0,56,0.0,0.04725445880376987,0.04725445880376987,False,C (1600-1800),
heisenberg33,8012,3,5561,2,45,713,1487,74,0,1428,0.0,0.04725319125639762,0.04725319125639762,False,D (<1600),
